id,months_on_book,status,dpd,payment_amount
100592,6,On-time,4,15310
100592,7,On-time,0,55952
100592,8,On-time,6,2421
100592,9,On-time,3,32563
100592,10,On-time,5,10018
100592,11,On-time,1,6534
100592,12,On-time,2,14901
100592,13,On-time,2,34987
100592,14,On-time,1,47593
100592,15,On-time,1,19854
100592,16,On-time,0,25432
100592,17,On-time,1,27008
100592,18,On-time,1,47783
100592,19,On-time,1,39688
100592,20,On-time,3,16214
100592,21,On-time,2,35174
100592,22,On-time,3,64284
100592,23,On-time,5,16254
100592,24,On-time,2,12155
100592,25,On-time,2,41101
100592,26,On-time,3,8188
100592,27,On-time,5,45856
100592,28,On-time,3,47868
100592,29,On-time,3,2333
100592,30,On-time,2,15612
100592,31,On-time,1,38101
100592,32,On-time,2,49347
100592,33,On-time,1,2664
100592,34,On-time,2,31164
100592,35,On-time,3,39138
100592,36,On-time,2,42494
100592,37,On-time,5,20206
100592,38,On-time,3,22589
100592,39,On-time,5,55421
100592,40,On-time,2,8565
100592,41,On-time,1,61857
100592,42,On-time,3,64528
100593,1,On-time,5,31529
100593,2,On-time,0,41879
100593,3,On-time,3,40238
100593,4,On-time,8,36880
100593,5,On-time,3,44989
100593,6,On-time,5,44837
100593,7,On-time,4,53258
100593,8,On-time,2,21355
100593,9,On-time,4,54794
100593,10,On-time,3,22747
100593,11,On-time,3,10112
100593,12,On-time,3,59634
100593,13,On-time,4,58816
100593,14,On-time,1,56954
100593,15,On-time,3,30163
100593,16,On-time,0,14299
100593,17,On-time,3,23317
100593,18,On-time,5,44442
100593,19,On-time,1,12637
100593,20,On-time,1,59185
100593,21,On-time,2,3525
100593,22,On-time,0,7000
100593,23,On-time,3,24017
100593,24,On-time,2,51423
100593,25,On-time,4,30268
100593,26,On-time,4,29145
100594,1,Late,28,42994
100594,2,Late,25,7469
100594,3,Late,15,5319
100594,4,On-time,10,6105
100594,5,Late,25,30132
100594,6,Late,11,34394
100594,7,Late,16,41495
100594,8,On-time,8,64076
100594,9,Late,18,33263
100594,10,Late,24,57617
100594,11,Late,21,24494
100594,12,Late,15,13889
100594,13,On-time,7,19135
100594,14,Late,13,45387
100594,15,Late,22,27049
100594,16,Late,11,32125
100594,17,Late,18,23813
100594,18,On-time,8,44806
100594,19,Late,20,15545
100594,20,Late,20,6160
100594,21,Late,22,53477
100594,22,Late,19,29895
100595,1,On-time,2,14886
100595,2,On-time,1,20513
100595,3,On-time,4,9344
100595,4,On-time,3,29563
100595,5,On-time,3,7036
100595,6,On-time,2,45961
100595,7,On-time,0,5932
100595,8,On-time,5,3352
100596,1,On-time,6,26582
100596,2,On-time,5,13556
100596,3,On-time,4,21663
100596,4,On-time,1,32584
100596,5,On-time,5,20529
100596,6,On-time,3,47701
100596,7,On-time,4,15494
100596,8,On-time,2,40078
100596,9,On-time,1,38326
100596,10,On-time,3,39923
100596,11,On-time,1,30180
100596,12,On-time,7,13637
100596,13,On-time,2,22769
100596,14,On-time,5,51446
100596,15,On-time,2,35608
100596,16,On-time,5,64819
100596,17,On-time,3,47388
100596,18,On-time,2,56092
100596,19,On-time,6,26217
100596,20,On-time,5,14539
100596,21,On-time,6,44997
100596,22,On-time,2,16952
100596,23,On-time,3,36335
100596,24,On-time,3,59708
100596,25,On-time,4,55944
100596,26,On-time,2,25730
100596,27,On-time,5,23343
100596,28,On-time,4,28876
100596,29,On-time,4,59692
100596,30,On-time,2,23161
100596,31,On-time,1,30632
100596,32,On-time,2,19867
100596,33,On-time,3,13377
100596,34,On-time,7,6465
100597,1,On-time,4,47893
100597,2,On-time,1,55982
100597,3,On-time,2,19598
100597,4,On-time,2,8408
100597,5,On-time,3,64702
100597,6,On-time,4,32362
100597,7,On-time,0,26038
100597,8,On-time,4,22496
100597,9,On-time,3,38859
100598,1,On-time,5,10198
100598,2,On-time,4,20680
100598,3,On-time,1,36439
100598,4,On-time,3,3576
100598,5,On-time,3,15094
100598,6,On-time,1,62219
100598,7,On-time,4,14096
100598,8,On-time,0,61686
100598,9,On-time,3,9962
100598,10,On-time,1,19259
100598,11,On-time,2,42461
100598,12,On-time,1,32490
100598,13,On-time,2,31367
100598,14,On-time,2,20615
100598,15,On-time,4,39654
100598,16,On-time,2,48548
100598,17,On-time,1,31646
100598,18,On-time,2,32059
100598,19,On-time,0,39823
100598,20,On-time,0,40735
100598,21,On-time,4,22648
100598,22,On-time,3,30987
100598,23,On-time,5,55754
100598,24,On-time,3,26730
100598,25,On-time,2,36454
100598,26,On-time,2,54021
100598,27,On-time,5,8000
100598,28,On-time,0,8536
100598,29,On-time,4,64714
100598,30,On-time,2,53285
100598,31,On-time,6,33002
100598,32,On-time,5,51686
100598,33,On-time,3,4825
100598,34,On-time,2,36295
100598,35,On-time,4,17496
100598,36,On-time,2,21605
100598,37,On-time,2,16747
100598,38,On-time,4,4274
100598,39,On-time,1,7654
100598,40,On-time,5,52128
100598,41,On-time,4,43049
100598,42,On-time,5,7365
100598,43,On-time,2,40209
100598,44,On-time,3,48050
100598,45,On-time,2,63707
100599,1,On-time,2,5526
100599,2,On-time,4,13610
100599,3,On-time,2,37919
100599,4,On-time,4,12274
100599,5,On-time,2,43147
100599,6,On-time,2,2868
100599,7,On-time,5,60394
100599,8,On-time,5,23304
100599,9,On-time,2,29544
100599,10,On-time,1,5341
100599,11,On-time,0,35732
100599,12,On-time,2,60235
100599,13,On-time,2,50753
100599,14,On-time,2,22756
100599,15,On-time,1,17522
100599,16,On-time,3,16488
100599,17,On-time,4,53120
100599,18,On-time,3,26912
100599,19,On-time,2,16364
100599,20,On-time,3,18350
100599,21,On-time,8,13041
100600,1,Late,19,54286
100600,2,Late,24,43858
100600,3,Late,17,13548
100600,4,Late,14,34534
100600,5,Late,19,51721
100600,6,Late,20,16830
100600,7,Late,18,5146
100600,8,Late,12,32716
100600,9,Late,24,24959
100600,10,Late,13,56686
100600,11,Late,13,25767
100600,12,Late,14,31837
100600,13,Late,19,61942
100600,14,Late,16,49911
100600,15,Late,19,44345
100600,16,Late,16,55832
100600,17,Late,27,64601
100600,18,Late,13,9088
100600,19,Late,18,57509
100600,20,Late,25,2558
100600,21,Late,23,9966
100600,22,Late,25,36118
100600,23,Late,16,48912
100600,24,On-time,8,60077
100600,25,On-time,10,55232
100600,26,Late,14,58398
100600,27,Late,17,40045
100600,28,Late,25,3120
100600,29,Late,14,51625
100600,30,Late,23,2302
100600,31,On-time,10,47442
100600,32,Late,13,48771
100601,1,On-time,2,19651
100601,2,On-time,2,11909
100601,3,On-time,2,12933
100601,4,On-time,0,2652
100601,5,On-time,1,32180
100601,6,On-time,3,24160
100601,7,On-time,6,22091
100601,8,On-time,5,9385
100601,9,On-time,1,47677
100601,10,On-time,2,64548
100601,11,On-time,0,57625
100601,12,On-time,2,6077
100601,13,On-time,3,49644
100601,14,On-time,2,44094
100601,15,On-time,5,34625
100601,16,On-time,2,2686
100601,17,On-time,3,45633
100601,18,On-time,2,27982
100601,19,On-time,3,21659
100601,20,On-time,5,6730
100601,21,On-time,5,45493
100601,22,On-time,5,47181
100601,23,On-time,1,3965
100601,24,On-time,4,59215
100601,25,On-time,4,59225
100601,26,On-time,1,40654
100601,27,On-time,1,24403
100601,28,On-time,3,26764
100601,29,On-time,2,63905
100601,30,On-time,4,41793
100601,31,On-time,2,7840
100601,32,On-time,2,63975
100601,33,On-time,2,20713
100601,34,On-time,6,60133
100601,35,On-time,2,6009
100601,36,On-time,3,33702
100601,37,On-time,1,35623
100601,38,On-time,3,46467
100601,39,On-time,3,29558
100602,1,On-time,5,38362
100603,1,On-time,0,12680
100603,2,On-time,5,40261
100603,3,On-time,4,46584
100603,4,On-time,0,5351
100603,5,On-time,4,37379
100603,6,On-time,1,59396
100603,7,On-time,3,33693
100603,8,On-time,7,6742
100603,9,On-time,2,64930
100603,10,On-time,3,11154
100603,11,On-time,2,33550
100603,12,On-time,0,55591
100603,13,On-time,4,44154
100603,14,On-time,4,45999
100603,15,On-time,2,6058
100603,16,On-time,0,40297
100603,17,On-time,3,34581
100603,18,On-time,4,8548
100603,19,On-time,1,29740
100603,20,On-time,5,12505
100603,21,On-time,3,43438
100603,22,On-time,2,38834
100603,23,On-time,0,6983
100603,24,On-time,3,48521
100603,25,On-time,3,26362
100603,26,On-time,3,33110
100603,27,On-time,4,15613
100604,1,On-time,1,15385
100604,2,On-time,3,34965
100604,3,On-time,4,18368
100604,4,On-time,3,40187
100604,5,On-time,4,42686
100604,6,On-time,3,29321
100604,7,On-time,4,46830
100604,8,On-time,5,55860
100604,9,On-time,1,59620
100604,10,On-time,2,33371
100604,11,On-time,3,11676
100604,12,On-time,5,14433
100604,13,On-time,3,5165
100604,14,On-time,3,37847
100604,15,On-time,3,60032
100604,16,On-time,5,49835
100604,17,On-time,3,8614
100604,18,On-time,1,48173
100604,19,On-time,1,31752
100604,20,On-time,3,37590
100604,21,On-time,2,41713
100604,22,On-time,4,41416
100604,23,On-time,4,20008
100604,24,On-time,1,29702
100604,25,On-time,2,24712
100604,26,On-time,3,32036
100604,27,On-time,0,49170
100604,28,On-time,4,49596
100604,29,On-time,6,49825
100604,30,On-time,4,25016
100604,31,On-time,4,13370
100604,32,On-time,4,45565
100604,33,On-time,6,54087
100604,34,On-time,5,3913
100604,35,On-time,4,3094
100604,36,On-time,2,64429
100604,37,On-time,3,27353
100604,38,On-time,3,45255
100604,39,On-time,3,35502
100604,40,On-time,0,29331
100604,41,On-time,3,46610
100604,42,On-time,1,36395
100604,43,On-time,3,33455
100605,1,On-time,1,19488
100605,2,On-time,3,28410
100605,3,On-time,1,1738
100605,4,On-time,3,54502
100605,5,On-time,1,2981
100605,6,On-time,4,52583
100605,7,On-time,6,39586
100605,8,On-time,2,45122
100605,9,On-time,3,60627
100605,10,On-time,3,34187
100605,11,On-time,3,30653
100605,12,On-time,2,14711
100605,13,On-time,1,50667
100605,14,On-time,2,42992
100606,1,On-time,3,17620
100606,2,On-time,3,8064
100606,3,On-time,1,54615
100606,4,On-time,4,49779
100606,5,On-time,3,19187
100606,6,On-time,0,47097
100606,7,On-time,1,46710
100606,8,On-time,5,36985
100606,9,On-time,2,46431
100606,10,On-time,2,24822
100606,11,On-time,0,47688
100606,12,On-time,1,8094
100606,13,On-time,2,46550
100606,14,On-time,1,13921
100606,15,On-time,4,31714
100606,16,On-time,0,29522
100606,17,On-time,1,26416
100606,18,On-time,2,45986
100606,19,On-time,1,13021
100606,20,On-time,1,6052
100606,21,On-time,4,8862
100606,22,On-time,4,45259
100606,23,On-time,3,17002
100606,24,On-time,4,34188
100606,25,On-time,6,52734
100606,26,On-time,6,5808
100606,27,On-time,5,16620
100606,28,On-time,2,45345
100607,1,On-time,2,17675
100607,2,On-time,3,47719
100607,3,On-time,0,16632
100607,4,On-time,7,55548
100607,5,On-time,2,33020
100607,6,On-time,5,40689
100607,7,On-time,2,45655
100607,8,On-time,3,40398
100607,9,On-time,1,61985
100607,10,On-time,1,35898
100607,11,On-time,2,48340
100607,12,On-time,1,40111
100607,13,On-time,2,29739
100607,14,On-time,2,43388
100607,15,On-time,3,25190
100608,1,On-time,4,47486
100608,2,On-time,7,29330
100608,3,On-time,3,38106
100608,4,On-time,1,4630
100608,5,On-time,2,14676
100608,6,On-time,3,25095
100608,7,On-time,3,19723
100608,8,On-time,3,48444
100608,9,On-time,2,48490
100608,10,On-time,4,40127
100608,11,On-time,0,36680
100608,12,On-time,1,2706
100608,13,On-time,3,55610
100608,14,On-time,2,10951
100608,15,On-time,4,46597
100608,16,On-time,3,33652
100608,17,On-time,1,62291
100608,18,On-time,7,53469
100608,19,On-time,5,46125
100608,20,On-time,4,30212
100608,21,On-time,1,41351
100608,22,On-time,1,64269
100608,23,On-time,1,60469
100608,24,On-time,2,33705
100608,25,On-time,3,39202
100608,26,On-time,3,26631
100608,27,On-time,1,64053
100608,28,On-time,8,31894
100608,29,On-time,1,54292
100608,30,On-time,1,6659
100608,31,On-time,4,41495
100608,32,On-time,2,27606
100608,33,On-time,2,14954
100608,34,On-time,3,58662
100609,1,On-time,1,64664
100609,2,On-time,5,15643
100609,3,On-time,5,44679
100609,4,On-time,2,18558
100609,5,On-time,5,2043
100609,6,On-time,2,32285
100609,7,On-time,2,15898
100609,8,On-time,2,39047
100609,9,On-time,5,23074
100609,10,On-time,2,14934
100609,11,On-time,2,25228
100609,12,On-time,2,7875
100609,13,On-time,3,2970
100609,14,On-time,3,30803
100609,15,On-time,4,16340
100609,16,On-time,1,33668
100609,17,On-time,2,54228
100609,18,On-time,2,17406
100609,19,On-time,6,43306
100609,20,On-time,1,64405
100609,21,On-time,9,47777
100609,22,On-time,3,10721
100609,23,On-time,4,55015
100609,24,On-time,2,64189
100609,25,On-time,4,62559
100609,26,On-time,5,38909
100609,27,On-time,3,5118
100609,28,On-time,2,11426
100609,29,On-time,1,25411
100609,30,On-time,0,35750
100610,1,On-time,1,57392
100610,2,On-time,3,51913
100610,3,On-time,3,34950
100610,4,On-time,2,40169
100610,5,On-time,3,29058
100610,6,On-time,3,5875
100610,7,On-time,4,19129
100610,8,On-time,2,18131
100610,9,On-time,0,12540
100610,10,On-time,2,16207
100610,11,On-time,3,35121
100610,12,On-time,3,12709
100610,13,On-time,2,33817
100610,14,On-time,7,35865
100610,15,On-time,3,22438
100610,16,On-time,7,51114
100610,17,On-time,4,11085
100610,18,On-time,5,5963
100610,19,On-time,4,31634
100610,20,On-time,4,33209
100610,21,On-time,1,19924
100610,22,On-time,1,52713
100610,23,On-time,4,34875
100610,24,On-time,2,40985
100610,25,On-time,3,28661
100610,26,On-time,3,42416
100610,27,On-time,3,64728
100610,28,On-time,5,35296
100610,29,On-time,2,10634
100610,30,On-time,8,64167
100610,31,On-time,2,12280
100610,32,On-time,1,42352
100610,33,On-time,3,25716
100611,1,On-time,1,2809
100611,2,On-time,4,63259
100611,3,On-time,1,16469
100611,4,On-time,5,23182
100611,5,On-time,4,38495
100611,6,On-time,2,43059
100611,7,On-time,3,12760
100611,8,On-time,1,58549
100611,9,On-time,0,52899
100611,10,On-time,1,2106
100611,11,On-time,4,57389
100611,12,On-time,3,62360
100611,13,On-time,2,2173
100611,14,On-time,4,39702
100611,15,On-time,6,41424
100611,16,On-time,3,60668
100612,1,On-time,1,3183
100612,2,On-time,5,55709
100612,3,On-time,3,38318
100612,4,On-time,3,42645
100612,5,On-time,2,35520
100612,6,On-time,4,30534
100612,7,On-time,4,49958
100612,8,On-time,1,35944
100612,9,On-time,1,24091
100612,10,On-time,4,26457
100612,11,On-time,3,25007
100612,12,On-time,3,8581
100612,13,On-time,3,42053
100612,14,On-time,3,36701
100612,15,On-time,2,37338
100612,16,On-time,2,22413
100612,17,On-time,3,13009
100612,18,On-time,3,29412
100612,19,On-time,3,20360
100612,20,On-time,1,4898
100612,21,On-time,5,8787
100612,22,On-time,0,21466
100612,23,On-time,5,31711
100612,24,On-time,4,47768
100612,25,On-time,2,6859
100612,26,On-time,4,32541
100612,27,On-time,4,24114
100612,28,On-time,2,40156
100612,29,On-time,2,48972
100612,30,On-time,3,21280
100612,31,On-time,2,26491
100612,32,On-time,0,63214
100612,33,On-time,2,34554
100612,34,On-time,2,51473
100612,35,On-time,3,21983
100612,36,On-time,2,31074
100612,37,On-time,3,31227
100612,38,On-time,4,59196
100612,39,On-time,3,60897
100612,40,On-time,3,1853
100613,1,On-time,3,29112
100613,2,On-time,3,45568
100613,3,On-time,1,26239
100613,4,On-time,1,37001
100613,5,On-time,2,58693
100613,6,On-time,2,23653
100613,7,On-time,1,8114
100613,8,On-time,4,8032
100613,9,On-time,2,16347
100613,10,On-time,5,3238
100613,11,On-time,4,27672
100613,12,On-time,3,62055
100613,13,On-time,2,40431
100613,14,On-time,4,7525
100613,15,On-time,2,52341
100614,1,On-time,4,32306
100614,2,On-time,4,43922
100614,3,On-time,1,9325
100614,4,On-time,3,23013
100614,5,On-time,3,51195
100614,6,On-time,2,52935
100614,7,On-time,2,30504
100614,8,On-time,6,6062
100614,9,On-time,0,48379
100614,10,On-time,3,55042
100614,11,On-time,2,40232
100614,12,On-time,2,25802
100615,1,Late,24,41857
100615,2,Late,18,60418
100615,3,Late,22,42420
100615,4,Late,13,6536
100615,5,Late,25,62038
100615,6,Late,19,31699
100615,7,Late,14,1996
100615,8,Late,22,58893
100615,9,Late,19,28670
100616,1,On-time,0,29872
100616,2,On-time,6,2195
100616,3,On-time,6,29243
100616,4,On-time,1,47447
100616,5,On-time,2,33692
100617,1,On-time,6,60200
100617,2,On-time,0,63263
100617,3,On-time,2,51829
100617,4,On-time,2,5468
100617,5,On-time,3,25257
100617,6,On-time,1,51985
100617,7,On-time,7,13144
100617,8,On-time,5,24107
100617,9,On-time,3,51965
100617,10,On-time,3,25568
100617,11,On-time,4,61242
100617,12,On-time,4,58446
100617,13,On-time,2,50637
100617,14,On-time,4,61509
100617,15,On-time,2,11052
100617,16,On-time,2,7860
100617,17,On-time,4,49655
100617,18,On-time,2,57964
100617,19,On-time,3,37827
100617,20,On-time,3,38641
100617,21,On-time,2,14127
100617,22,On-time,0,5129
100618,1,On-time,5,58665
100618,2,On-time,4,59690
100618,3,On-time,3,16247
100618,4,On-time,0,12836
100618,5,On-time,3,37829
100618,6,On-time,4,30755
100618,7,On-time,5,42823
100618,8,On-time,5,20072
100618,9,On-time,3,22562
100618,10,On-time,4,58325
100618,11,On-time,3,17055
100618,12,On-time,5,52592
100618,13,On-time,3,3180
100618,14,On-time,4,21520
100618,15,On-time,3,53725
100618,16,On-time,7,56956
100618,17,On-time,4,35270
100618,18,On-time,9,63869
100618,19,On-time,3,25030
100618,20,On-time,2,48483
100618,21,On-time,4,31944
100618,22,On-time,0,42449
100618,23,On-time,2,34753
100618,24,On-time,3,41399
100618,25,On-time,2,6874
100618,26,On-time,3,23972
100618,27,On-time,3,58637
100618,28,On-time,1,39004
100618,29,On-time,6,23632
100618,30,On-time,2,12345
100618,31,On-time,4,28936
100618,32,On-time,3,33275
100618,33,On-time,3,14873
100618,34,On-time,3,53562
100618,35,On-time,1,27423
100618,36,On-time,6,55423
100618,37,On-time,4,35946
100618,38,On-time,0,1875
100618,39,On-time,4,13901
100618,40,On-time,2,64041
100618,41,On-time,2,18828
100619,1,On-time,5,30680
100619,2,On-time,4,43057
100619,3,On-time,4,10216
100619,4,On-time,4,2185
100619,5,On-time,0,44816
100619,6,On-time,1,23700
100619,7,On-time,3,19602
100619,8,On-time,3,6630
100619,9,On-time,3,44076
100619,10,On-time,1,56938
100619,11,On-time,6,24025
100619,12,On-time,3,60035
100619,13,On-time,2,3133
100619,14,On-time,3,2154
100619,15,On-time,3,54986
100619,16,On-time,1,29416
100619,17,On-time,3,53624
100619,18,On-time,2,45184
100620,1,On-time,5,11693
100620,2,On-time,4,4121
100620,3,On-time,3,10998
100620,4,On-time,4,61959
100620,5,On-time,1,28332
100620,6,On-time,1,55559
100620,7,On-time,5,14854
100620,8,On-time,2,11297
100620,9,On-time,3,39321
100620,10,On-time,4,33945
100620,11,On-time,4,53695
100620,12,On-time,0,52038
100620,13,On-time,3,28276
100620,14,On-time,0,57152
100620,15,On-time,3,4945
100620,16,On-time,4,6988
100620,17,On-time,5,17622
100620,18,On-time,1,6343
100620,19,On-time,3,61291
100620,20,On-time,2,25187
100620,21,On-time,3,35319
100620,22,On-time,5,30278
100620,23,On-time,3,27938
100620,24,On-time,2,7515
100620,25,On-time,3,9015
100620,26,On-time,1,51386
100620,27,On-time,3,33685
100620,28,On-time,4,31353
100620,29,On-time,1,64216
100620,30,On-time,3,15198
100620,31,On-time,2,60552
100620,32,On-time,3,37270
100620,33,On-time,1,26144
100620,34,On-time,2,49604
100620,35,On-time,1,27710
100620,36,On-time,3,40595
100620,37,On-time,2,60511
100620,38,On-time,2,64472
100620,39,On-time,4,33268
100620,40,On-time,1,31652
100620,41,On-time,4,8970
100620,42,On-time,4,41041
100620,43,On-time,1,24196
100620,44,On-time,1,4047
100620,45,On-time,1,23868
100620,46,On-time,6,29152
100620,47,On-time,3,40578
100621,1,On-time,3,3316
100621,2,On-time,5,36507
100621,3,On-time,4,37735
100621,4,On-time,3,18462
100621,5,On-time,4,1702
100621,6,On-time,1,64955
100622,1,On-time,2,10551
100622,2,On-time,5,49139
100622,3,On-time,2,4784
100622,4,On-time,4,41992
100622,5,On-time,3,64663
100622,6,On-time,3,20453
100622,7,On-time,1,43347
100622,8,On-time,1,28903
100622,9,On-time,2,40726
100622,10,On-time,2,24877
100622,11,On-time,5,27226
100622,12,On-time,3,40515
100622,13,On-time,0,6386
100622,14,On-time,6,19608
100622,15,On-time,5,15745
100622,16,On-time,2,2747
100622,17,On-time,5,42307
100622,18,On-time,2,55609
100622,19,On-time,3,8722
100622,20,On-time,2,50768
100622,21,On-time,2,32016
100622,22,On-time,4,33382
100622,23,On-time,5,61864
100622,24,On-time,4,47253
100623,1,On-time,4,16562
100623,2,On-time,5,1887
100623,3,On-time,4,35130
100623,4,On-time,0,38151
100623,5,On-time,3,45219
100623,6,On-time,1,56385
100623,7,On-time,2,14154
100623,8,On-time,3,43524
100623,9,On-time,4,21740
100623,10,On-time,0,11864
100623,11,On-time,5,57760
100623,12,On-time,7,40686
100623,13,On-time,5,18795
100623,14,On-time,2,19736
100623,15,On-time,5,26598
100623,16,On-time,1,11357
100623,17,On-time,8,35296
100623,18,On-time,2,14270
100623,19,On-time,6,7890
100623,20,On-time,2,48923
100623,21,On-time,1,38362
100623,22,On-time,2,15852
100623,23,On-time,1,58688
100623,24,On-time,1,9880
100623,25,On-time,0,42546
100623,26,On-time,2,28817
100623,27,On-time,2,16134
100623,28,On-time,3,63962
100623,29,On-time,2,10285
100623,30,On-time,6,38016
100623,31,On-time,5,30366
100623,32,On-time,3,56573
100623,33,On-time,8,38579
100623,34,On-time,1,6102
100623,35,On-time,2,30365
100623,36,On-time,4,32687
100623,37,On-time,2,15395
100623,38,On-time,5,29768
100623,39,On-time,6,39895
100624,1,On-time,3,26056
100624,2,On-time,6,9389
100624,3,On-time,2,4684
100624,4,On-time,1,48996
100624,5,On-time,1,42454
100624,6,On-time,1,53796
100624,7,On-time,7,64230
100624,8,On-time,0,61558
100624,9,On-time,3,3257
100624,10,On-time,5,57961
100624,11,On-time,4,59625
100624,12,On-time,2,6392
100624,13,On-time,2,9830
100624,14,On-time,3,41834
100624,15,On-time,4,60039
100624,16,On-time,1,18921
100624,17,On-time,2,61366
100624,18,On-time,0,15450
100624,19,On-time,5,6622
100624,20,On-time,2,3175
100624,21,On-time,0,49941
100624,22,On-time,1,37097
100624,23,On-time,3,23300
100624,24,On-time,1,37100
100624,25,On-time,2,61612
100624,26,On-time,3,23755
100624,27,On-time,3,14653
100624,28,On-time,4,51897
100624,29,On-time,5,57394
100624,30,On-time,4,9087
100624,31,On-time,4,44276
100624,32,On-time,4,16081
100624,33,On-time,2,34243
100624,34,On-time,3,51451
100624,35,On-time,2,61298
100624,36,On-time,4,4484
100624,37,On-time,3,24491
100624,38,On-time,2,35515
100624,39,On-time,2,44806
100624,40,On-time,1,11685
100624,41,On-time,1,10772
100624,42,On-time,3,45181
100624,43,On-time,3,37978
100625,1,On-time,2,6520
100625,2,On-time,1,47948
100625,3,On-time,5,53404
100625,4,On-time,3,14391
100625,5,On-time,5,26376
100625,6,On-time,2,52131
100625,7,On-time,3,51517
100625,8,On-time,1,49451
100625,9,On-time,3,5015
100625,10,On-time,1,14545
100625,11,On-time,0,64579
100625,12,On-time,3,6453
100625,13,On-time,2,24305
100625,14,On-time,7,19828
100625,15,On-time,4,55603
100625,16,On-time,4,37602
100625,17,On-time,4,56688
100625,18,On-time,3,38428
100625,19,On-time,3,64343
100625,20,On-time,2,24925
100625,21,On-time,3,15053
100625,22,On-time,4,4332
100625,23,On-time,0,8375
100625,24,On-time,3,60683
100625,25,On-time,2,45520
100625,26,On-time,1,19054
100625,27,On-time,1,57785
100625,28,On-time,2,47370
100625,29,On-time,5,61143
100625,30,On-time,2,62104
100625,31,On-time,1,47465
100625,32,On-time,4,13587
100625,33,On-time,2,28280
100626,1,On-time,2,25243
100626,2,On-time,0,39434
100627,1,On-time,6,55811
100627,2,On-time,2,32368
100627,3,On-time,6,2511
100627,4,On-time,3,4253
100627,5,On-time,1,26324
100627,6,On-time,5,3438
100627,7,On-time,7,13929
100627,8,On-time,2,29095
100627,9,On-time,5,49216
100628,1,Late,19,61880
100628,2,Late,18,5246
100628,3,Late,25,6207
100628,4,Late,11,56773
100628,5,Late,13,8446
100628,6,Late,15,48999
100628,7,Late,21,62773
100628,8,On-time,10,15448
100628,9,On-time,9,48074
100628,10,Late,22,12978
100628,11,Late,23,8584
100628,12,Late,21,21919
100628,13,Late,12,36565
100628,14,Late,21,5841
100628,15,Late,26,16227
100628,16,Late,28,6902
100628,17,Late,18,2807
100628,18,Late,11,12131
100628,19,Late,28,64391
100628,20,Late,12,42385
100629,1,On-time,4,3950
100629,2,On-time,3,22775
100629,3,On-time,6,29364
100629,4,On-time,1,4401
100629,5,On-time,5,42269
100629,6,On-time,4,40112
100629,7,On-time,2,19617
100629,8,On-time,3,38332
100629,9,On-time,5,33797
100629,10,On-time,8,25545
100629,11,On-time,3,45329
100629,12,On-time,4,4382
100629,13,On-time,4,9243
100629,14,On-time,3,46067
100630,1,Late,20,6892
100630,2,Late,28,14140
100630,3,Late,26,43586
100630,4,Late,20,51809
100630,5,Late,24,27892
100630,6,Late,25,43658
100630,7,Late,22,6352
100630,8,Late,27,42348
100630,9,Late,21,47059
100630,10,Late,25,36092
100630,11,Late,26,53862
100630,12,Late,15,8316
100631,1,Late,16,4249
100631,2,Late,18,24909
100631,3,Late,22,57280
100631,4,Late,12,27879
100631,5,Late,13,57848
100631,6,Late,14,26334
100631,7,Late,11,36240
100631,8,On-time,8,48466
100631,9,Late,19,33781
100631,10,Late,21,24492
100631,11,Late,21,63119
100631,12,Late,15,46527
100631,13,Late,24,18878
100631,14,Late,18,53423
100631,15,Late,21,39874
100631,16,Late,11,57385
100631,17,Late,13,54734
100631,18,On-time,10,47429
100631,19,Late,17,54404
100631,20,Late,17,23253
100631,21,On-time,8,58707
100631,22,Late,18,31875
100631,23,Late,30,33847
100631,24,Late,14,37312
100631,25,Late,25,19982
100631,26,Late,30,22843
100631,27,Late,26,11613
100631,28,Late,19,28287
100632,1,On-time,1,12893
100632,2,On-time,3,24064
100632,3,On-time,4,61072
100632,4,On-time,1,29860
100632,5,On-time,4,60338
100632,6,On-time,1,35516
100632,7,On-time,2,6602
100632,8,On-time,6,3074
100632,9,On-time,2,11739
100632,10,On-time,4,44118
100632,11,On-time,4,3931
100632,12,On-time,3,16506
100632,13,On-time,4,40197
100632,14,On-time,3,21646
100633,1,On-time,7,50962
100633,2,On-time,10,15020
100633,3,Late,24,7754
100633,4,On-time,7,59067
100634,1,Late,14,7049
100634,2,Late,24,32702
100634,3,Late,26,63778
100634,4,Late,11,58616
100634,5,Late,20,14176
100634,6,Late,23,27641
100634,7,Late,12,14567
100634,8,Late,12,43188
100634,9,On-time,6,52248
100634,10,Late,24,16745
100634,11,Late,17,52684
100634,12,Late,20,43258
100634,13,On-time,9,64390
100634,14,On-time,8,50891
100634,15,Late,11,28362
100634,16,Late,20,44327
100634,17,On-time,10,62873
100634,18,Late,13,27279
100634,19,Late,12,2390
100634,20,Late,23,60830
100634,21,Late,20,24756
100634,22,On-time,8,43656
100634,23,Late,15,36338
100634,24,Late,25,39225
100634,25,Late,25,38496
100634,26,Late,23,43541
100634,27,Late,16,52284
100634,28,Late,24,18051
100634,29,Late,18,64999
100634,30,Late,20,41164
100634,31,Late,17,32492
100634,32,Late,23,14058
100634,33,Late,19,2694
100634,34,Late,15,8734
100634,35,On-time,10,19654
100634,36,Late,25,51163
100634,37,Late,21,32859
