timestamp,junction_location,day_of_week,hour,road_type,number_of_lanes,traffic_signals_count,large_vehicles_count,temperature,humidity,rainfall,weather_conditions,nearby_landmarks,event_indicator,traffic_demand
2026-02-10 05:00:00,Market_Street,Thursday,5,Urban,2,4,9,31.63,75.31,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2343
2026-02-10 14:00:00,Junction_B,Monday,14,Residential,3,2,17,28.24,54.82,0.32,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2467
2026-02-10 20:00:00,School_Zone,Friday,20,Highway,2,0,16,31.64,50.47,0.86,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2972
2026-02-10 09:00:00,Metro_Road,Saturday,9,Highway,5,4,25,28.84,70.87,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,4786
2026-02-10 19:00:00,Junction_B,Thursday,19,Commercial,4,3,9,27.16,56.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4501
2026-02-10 19:00:00,School_Zone,Friday,19,Residential,2,1,7,34.95,70.11,0.05,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3078
2026-02-10 06:00:00,Metro_Road,Monday,6,Commercial,3,2,14,35.89,49.74,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2694
2026-02-10 13:00:00,Junction_B,Friday,13,Urban,2,2,13,29.22,53.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2385
2026-02-10 03:00:00,Junction_B,Monday,3,Urban,5,4,8,37.08,84.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2796
2026-02-10 14:00:00,Junction_B,Tuesday,14,Highway,2,1,25,29.31,45.82,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2506
2026-02-10 13:00:00,Junction_B,Wednesday,13,Urban,2,3,6,31.7,83.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1926
2026-02-10 03:00:00,Junction_B,Tuesday,3,Commercial,4,2,1,18.99,71.26,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2901
2026-02-10 23:00:00,Junction_B,Monday,23,Urban,4,1,10,22.27,66.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2547
2026-02-10 20:00:00,Junction_B,Saturday,20,Commercial,6,4,13,28.12,41.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,5516
2026-02-10 00:00:00,School_Zone,Saturday,0,Residential,4,0,8,30.65,53.52,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2675
2026-02-10 23:00:00,Metro_Road,Sunday,23,Highway,5,1,26,23.34,82.7,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3634
2026-02-10 12:00:00,Highway_Entry,Wednesday,12,Commercial,4,4,18,25.61,75.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2902
2026-02-10 04:00:00,School_Zone,Friday,4,Highway,3,2,23,28.61,34.16,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2651
2026-02-10 00:00:00,Market_Street,Monday,0,Residential,3,0,10,18.19,63.71,0.01,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2402
2026-02-10 12:00:00,Junction_B,Thursday,12,Residential,1,1,7,30.02,55.52,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1258
2026-02-10 15:00:00,Highway_Entry,Thursday,15,Commercial,3,3,3,31.63,37.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2381
2026-02-10 23:00:00,Junction_A,Monday,23,Urban,3,0,9,22.04,83.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2328
2026-02-11 15:00:00,School_Zone,Monday,15,Residential,3,1,7,19.03,63.24,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2395
2026-02-11 18:00:00,Junction_A,Tuesday,18,Commercial,6,3,6,26.7,69.86,1.61,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,4492
2026-02-11 09:00:00,Market_Street,Tuesday,9,Commercial,1,1,9,34.53,58.31,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3358
2026-02-11 21:00:00,Junction_B,Tuesday,21,Residential,2,0,9,25.32,63.91,0.47,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1518
2026-02-11 23:00:00,School_Zone,Saturday,23,Urban,3,1,10,30.91,78.61,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2448
2026-02-11 03:00:00,School_Zone,Monday,3,Highway,5,0,22,28.13,61.1,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2641
2026-02-11 03:00:00,Metro_Road,Tuesday,3,Highway,6,4,22,19.54,61.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3634
2026-02-11 08:00:00,Junction_A,Saturday,8,Urban,3,0,9,24.9,72.09,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3988
2026-02-11 20:00:00,Junction_A,Thursday,20,Residential,4,1,7,30.94,49.83,1.88,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3492
2026-02-11 07:00:00,Highway_Entry,Friday,7,Highway,5,1,22,33.08,50.29,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3184
2026-02-11 05:00:00,Market_Street,Wednesday,5,Urban,2,1,9,33.44,38.26,1.18,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2037
2026-02-11 06:00:00,Junction_B,Monday,6,Commercial,3,0,14,43.01,54.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2302
2026-02-11 13:00:00,Highway_Entry,Thursday,13,Urban,5,2,8,24.97,60.84,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2861
2026-02-11 20:00:00,Highway_Entry,Tuesday,20,Commercial,2,0,15,30.96,50.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4009
2026-02-11 00:00:00,Metro_Road,Friday,0,Commercial,3,1,7,31.51,67.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,3737
2026-02-11 20:00:00,Market_Street,Thursday,20,Commercial,6,2,12,35.6,79.97,0.14,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4571
2026-02-11 01:00:00,Market_Street,Thursday,1,Urban,6,0,8,30.28,33.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3569
2026-02-11 01:00:00,School_Zone,Wednesday,1,Commercial,2,2,7,34.07,65.45,0.29,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2704
2026-02-11 17:00:00,Junction_A,Sunday,17,Urban,6,2,7,35.77,55.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4575
2026-02-11 01:00:00,School_Zone,Tuesday,1,Residential,2,3,12,39.11,45.18,2.31,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1980
2026-02-11 07:00:00,Junction_A,Wednesday,7,Highway,2,3,22,29.83,68.43,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2478
2026-02-11 09:00:00,School_Zone,Friday,9,Urban,2,1,10,27.9,57.5,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3899
2026-02-11 10:00:00,Highway_Entry,Thursday,10,Commercial,3,1,3,34.59,64.47,0.51,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3544
2026-02-11 19:00:00,Highway_Entry,Monday,19,Highway,3,1,21,24.53,79.62,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4173
2026-02-12 15:00:00,Metro_Road,Wednesday,15,Residential,3,2,9,41.59,88.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2138
2026-02-12 11:00:00,Junction_A,Saturday,11,Urban,3,1,16,25.19,66.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2166
2026-02-12 05:00:00,Metro_Road,Monday,5,Residential,2,2,9,31.58,66.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2309
2026-02-12 07:00:00,Highway_Entry,Monday,7,Commercial,4,1,9,29.66,54.56,2.31,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2733
2026-02-12 14:00:00,Junction_A,Saturday,14,Residential,4,2,11,29.49,75.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3156
2026-02-12 01:00:00,Market_Street,Thursday,1,Highway,4,3,19,39.03,75.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2999
2026-02-12 23:00:00,Highway_Entry,Thursday,23,Commercial,2,4,10,22.63,55.21,1.78,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2397
2026-02-12 11:00:00,School_Zone,Saturday,11,Highway,3,2,28,26.51,74.8,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3113
2026-02-12 04:00:00,Junction_B,Tuesday,4,Commercial,3,1,10,34.65,61.37,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2637
2026-02-12 19:00:00,Highway_Entry,Wednesday,19,Commercial,2,0,8,27.3,61.94,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3700
2026-02-12 19:00:00,Metro_Road,Tuesday,19,Highway,3,4,30,27.56,77.44,0.86,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4076
2026-02-12 02:00:00,School_Zone,Monday,2,Highway,2,4,26,28.51,56.63,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2460
2026-02-12 05:00:00,Market_Street,Thursday,5,Commercial,4,2,7,32.98,35.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2748
2026-02-12 14:00:00,Junction_A,Friday,14,Residential,3,4,12,24.39,40.36,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2107
2026-02-12 09:00:00,Market_Street,Wednesday,9,Urban,4,2,7,36.1,32.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3987
2026-02-12 22:00:00,Highway_Entry,Monday,22,Residential,2,3,11,25.36,74.99,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2687
2026-02-12 13:00:00,Junction_B,Tuesday,13,Highway,2,4,21,28.85,69.87,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2127
2026-02-12 08:00:00,School_Zone,Sunday,8,Highway,2,3,23,23.34,60.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3612
2026-02-12 13:00:00,School_Zone,Wednesday,13,Commercial,6,0,9,17.1,50.99,1.4,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3049
2026-02-12 06:00:00,Junction_B,Friday,6,Commercial,4,1,9,28.64,87.98,0.18,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2385
2026-02-12 00:00:00,Junction_B,Wednesday,0,Highway,5,1,32,35.81,62.7,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3186
2026-02-12 07:00:00,Highway_Entry,Sunday,7,Urban,5,2,10,27.61,67.67,0.27,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3556
2026-02-12 09:00:00,Market_Street,Saturday,9,Urban,2,3,10,34.47,73.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3735
2026-02-12 04:00:00,Highway_Entry,Friday,4,Commercial,4,1,6,26.06,80.52,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2158
2026-02-13 08:00:00,School_Zone,Friday,8,Commercial,2,2,8,23.42,39.12,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3508
2026-02-13 15:00:00,Junction_B,Monday,15,Highway,4,3,24,34.64,73.26,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2903
2026-02-13 01:00:00,Junction_A,Wednesday,1,Urban,3,3,12,35.33,73.87,3.83,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2488
2026-02-13 10:00:00,Market_Street,Monday,10,Urban,2,2,12,17.64,63.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4383
2026-02-13 21:00:00,Market_Street,Tuesday,21,Highway,3,2,29,25.98,70.6,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3098
2026-02-13 01:00:00,Junction_A,Sunday,1,Residential,5,3,15,24.08,64.46,0.54,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2860
2026-02-13 21:00:00,Metro_Road,Tuesday,21,Residential,5,4,7,28.07,94.57,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3133
2026-02-13 23:00:00,School_Zone,Tuesday,23,Highway,2,3,25,37.66,53.42,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3131
2026-02-13 02:00:00,Junction_A,Thursday,2,Highway,2,0,29,35.36,57.09,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2071
2026-02-13 09:00:00,Junction_B,Friday,9,Urban,2,0,15,27.42,68.55,3.26,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3296
2026-02-13 23:00:00,Junction_A,Friday,23,Urban,2,1,10,22.19,98.57,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2288
2026-02-13 21:00:00,Market_Street,Friday,21,Residential,4,2,9,25.93,70.42,1.2,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2377
2026-02-13 23:00:00,Metro_Road,Sunday,23,Highway,4,4,37,24.42,74.64,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4421
2026-02-13 12:00:00,Junction_A,Monday,12,Commercial,2,1,13,20.04,36.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2154
2026-02-13 09:00:00,Metro_Road,Wednesday,9,Highway,2,0,16,28.32,33.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2978
2026-02-13 04:00:00,Market_Street,Sunday,4,Residential,4,0,8,36.35,39.86,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2765
2026-02-13 21:00:00,School_Zone,Saturday,21,Highway,3,2,24,31.18,86.87,0.86,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,3641
2026-02-13 03:00:00,Junction_A,Tuesday,3,Residential,4,3,5,27.38,69.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3139
2026-02-13 01:00:00,Junction_A,Wednesday,1,Residential,5,0,10,26.67,56.47,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2583
2026-02-13 06:00:00,Junction_B,Monday,6,Highway,4,0,28,21.74,89.31,1.24,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2337
2026-02-13 11:00:00,School_Zone,Saturday,11,Residential,2,2,16,25.56,43.23,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,3158
2026-02-13 05:00:00,Metro_Road,Saturday,5,Residential,3,2,9,33.84,76.78,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2370
2026-02-13 18:00:00,Junction_B,Wednesday,18,Highway,4,2,22,34.64,77.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3849
2026-02-13 07:00:00,Highway_Entry,Saturday,7,Residential,3,2,5,29.91,64.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2668
2026-02-14 06:00:00,Junction_A,Tuesday,6,Commercial,5,3,13,35.49,60.81,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3141
2026-02-14 10:00:00,Market_Street,Tuesday,10,Urban,1,2,9,27.71,49.11,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3519
2026-02-14 11:00:00,Junction_A,Sunday,11,Urban,4,1,11,29.32,91.31,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2611
2026-02-14 14:00:00,Highway_Entry,Monday,14,Residential,3,0,13,37.44,74.8,0.32,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1997
2026-02-14 20:00:00,Metro_Road,Wednesday,20,Highway,3,2,20,28.08,46.84,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4156
2026-02-14 17:00:00,Metro_Road,Saturday,17,Highway,5,4,23,35.43,79.66,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,5199
2026-02-14 17:00:00,Market_Street,Friday,17,Residential,5,0,15,33.86,59.78,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3623
2026-02-14 03:00:00,Junction_B,Sunday,3,Residential,1,2,4,27.43,69.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,1511
2026-02-14 20:00:00,School_Zone,Sunday,20,Urban,6,4,8,34.01,73.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4832
2026-02-14 08:00:00,Metro_Road,Sunday,8,Urban,1,3,11,27.58,42.38,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3997
2026-02-14 19:00:00,Market_Street,Sunday,19,Urban,3,4,9,28.61,54.27,1.87,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,5658
2026-02-14 11:00:00,Market_Street,Monday,11,Urban,4,1,13,18.92,70.21,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2209
2026-02-14 13:00:00,Highway_Entry,Sunday,13,Highway,4,2,25,27.79,49.83,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3244
2026-02-14 10:00:00,Metro_Road,Tuesday,10,Urban,3,4,6,24.56,65.1,2.17,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3723
2026-02-14 22:00:00,Market_Street,Sunday,22,Urban,1,1,14,37.61,39.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2816
2026-02-14 02:00:00,Market_Street,Tuesday,2,Highway,2,3,20,27.88,91.25,1.96,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2448
2026-02-14 14:00:00,Metro_Road,Thursday,14,Urban,2,4,7,26.55,60.49,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2775
2026-02-14 03:00:00,Junction_B,Sunday,3,Commercial,6,2,14,29.71,76.58,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,1,4340
2026-02-14 01:00:00,Junction_B,Thursday,1,Commercial,3,4,8,12.39,53.15,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2735
2026-02-14 12:00:00,School_Zone,Thursday,12,Residential,1,0,11,20.61,81.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,1300
2026-02-14 08:00:00,Highway_Entry,Friday,8,Residential,3,2,10,22.87,67.7,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3076
2026-02-14 12:00:00,Market_Street,Monday,12,Highway,2,0,24,27.09,37.33,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2706
2026-02-14 08:00:00,Junction_B,Saturday,8,Highway,3,3,24,26.68,83.36,3.4,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3656
2026-02-14 12:00:00,School_Zone,Saturday,12,Highway,3,1,31,26.6,26.26,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2684
2026-02-15 12:00:00,Market_Street,Tuesday,12,Residential,6,4,7,35.31,61.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2897
2026-02-15 15:00:00,School_Zone,Sunday,15,Highway,5,1,31,26.83,89.94,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3375
2026-02-15 11:00:00,School_Zone,Friday,11,Urban,5,4,8,27.45,73.78,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2736
2026-02-15 05:00:00,Highway_Entry,Thursday,5,Urban,3,2,7,30.68,43.73,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,3042
2026-02-15 18:00:00,Junction_B,Saturday,18,Highway,5,4,20,32.94,56.86,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4955
2026-02-15 15:00:00,Market_Street,Wednesday,15,Residential,3,1,10,28.55,68.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2771
2026-02-15 18:00:00,Junction_B,Sunday,18,Highway,2,1,12,27.62,67.36,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3653
2026-02-15 10:00:00,Junction_B,Tuesday,10,Urban,3,3,18,24.29,70.43,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3366
2026-02-15 02:00:00,Highway_Entry,Sunday,2,Commercial,2,3,10,24.37,47.16,3.06,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2710
2026-02-15 07:00:00,Junction_B,Friday,7,Highway,5,4,27,31.97,61.52,3.78,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2970
2026-02-15 04:00:00,Market_Street,Friday,4,Highway,4,0,26,41.07,84.76,3.99,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,3965
2026-02-15 16:00:00,Highway_Entry,Monday,16,Commercial,3,2,7,33.52,57.28,0.68,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2995
2026-02-15 14:00:00,School_Zone,Thursday,14,Commercial,1,0,14,41.13,67.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2343
2026-02-15 13:00:00,Highway_Entry,Sunday,13,Highway,5,0,21,31.12,60.75,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3430
2026-02-15 12:00:00,Metro_Road,Tuesday,12,Residential,6,4,10,21.99,84.93,0.58,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3528
2026-02-15 19:00:00,School_Zone,Sunday,19,Residential,3,1,6,27.12,39.24,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3348
2026-02-15 06:00:00,Highway_Entry,Friday,6,Highway,3,3,22,30.64,5.64,1.07,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2535
2026-02-15 03:00:00,Market_Street,Saturday,3,Highway,5,0,24,24.21,91.28,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3416
2026-02-15 12:00:00,School_Zone,Thursday,12,Highway,2,0,27,36.42,54.96,0.5,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1917
2026-02-15 04:00:00,Metro_Road,Wednesday,4,Residential,4,0,15,35.1,79.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2583
2026-02-15 13:00:00,Junction_A,Sunday,13,Commercial,2,4,8,26.55,73.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2424
2026-02-15 22:00:00,Highway_Entry,Monday,22,Highway,4,3,24,27.87,83.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2676
2026-02-15 23:00:00,Junction_A,Monday,23,Urban,5,3,14,23.85,98.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2614
2026-02-15 11:00:00,Metro_Road,Monday,11,Highway,3,3,16,29.58,62.98,0.01,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2581
2026-02-16 01:00:00,Market_Street,Monday,1,Highway,4,1,29,30.5,37.17,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3084
2026-02-16 23:00:00,Highway_Entry,Saturday,23,Residential,6,3,9,37.64,77.08,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4159
2026-02-16 13:00:00,School_Zone,Tuesday,13,Urban,4,3,7,32.36,65.71,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3357
2026-02-16 06:00:00,Market_Street,Friday,6,Commercial,3,4,6,30.04,60.88,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2733
2026-02-16 11:00:00,Metro_Road,Sunday,11,Commercial,5,0,9,23.49,67.2,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3034
2026-02-16 01:00:00,Highway_Entry,Tuesday,1,Commercial,2,4,10,26.78,71.75,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2443
2026-02-16 08:00:00,Highway_Entry,Wednesday,8,Commercial,4,2,7,33.45,68.31,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4049
2026-02-16 21:00:00,Highway_Entry,Friday,21,Commercial,3,4,13,33.11,51.28,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3169
2026-02-16 14:00:00,Junction_A,Thursday,14,Commercial,2,4,7,38.38,63.57,1.4,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2618
2026-02-16 03:00:00,Metro_Road,Tuesday,3,Urban,4,2,7,32.49,69.03,3.01,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3248
2026-02-16 10:00:00,Junction_B,Wednesday,10,Residential,2,0,9,35.79,75.3,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2804
2026-02-16 17:00:00,Metro_Road,Thursday,17,Commercial,1,2,9,33.94,44.83,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3590
2026-02-16 12:00:00,Junction_B,Monday,12,Urban,3,3,7,27.34,63.21,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2043
2026-02-16 23:00:00,Metro_Road,Sunday,23,Highway,3,3,26,34.19,27.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4062
2026-02-16 14:00:00,Highway_Entry,Sunday,14,Urban,2,3,10,30.98,55.58,0.9,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,3185
2026-02-16 04:00:00,Junction_B,Tuesday,4,Urban,2,1,11,26.51,47.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1706
2026-02-16 09:00:00,Junction_A,Wednesday,9,Commercial,6,2,13,28.93,87.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,5461
2026-02-16 01:00:00,Market_Street,Friday,1,Residential,6,4,9,26.14,52.38,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3275
2026-02-16 16:00:00,Junction_B,Friday,16,Residential,2,4,9,39.09,62.66,1.1,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1982
2026-02-16 18:00:00,Metro_Road,Friday,18,Commercial,6,3,12,23.65,57.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4871
2026-02-16 15:00:00,Highway_Entry,Wednesday,15,Residential,3,1,9,38.14,90.78,0.4,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,1895
2026-02-16 02:00:00,Highway_Entry,Saturday,2,Commercial,3,4,10,24.94,50.23,0.02,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3256
